transaction_id,order_id,payment_method,amount,transaction_date
12097,13771,cod,7048.36,2025-08-02
12098,13773,card,1608.76,2023-12-13
12099,13774,upi,2653.72,2025-10-07
12100,13775,cod,1278.93,2025-11-05
12101,13776,upi,7266.0,2023-02-14
12102,13777,card,10697.88,2023-12-01
12103,13778,card,8882.26,2023-01-22
12104,13779,upi,497.94,2025-01-13
12105,13780,upi,2066.9,2024-08-18
12106,13781,upi,3877.38,2025-02-06
12107,13782,wallet,604.36,2025-11-07
12108,13783,card,1602.06,2024-11-25
12109,13784,card,1488.2,2024-10-27
12110,13785,card,5113.55,2023-10-24
12111,13788,cod,4128.15,2023-10-13
12112,13789,upi,952.65,2025-07-19
12113,13790,card,1860.1,2025-08-22
12114,13791,cod,547.15,2023-09-05
12115,13793,wallet,3030.33,2023-10-08
12116,13794,wallet,2215.87,2023-12-23
12117,13796,upi,2033.55,2023-03-06
12118,13797,upi,1088.1,2024-01-10
12119,13798,upi,1971.84,2023-12-06
12120,13799,upi,2325.27,2024-07-10
12121,13800,cod,438.92,2024-10-02
12122,13801,upi,2176.08,2025-10-04
12123,13802,upi,6426.24,2025-12-08
12124,13803,upi,760.62,2024-03-05
12125,13805,upi,862.69,2025-08-29
12126,13806,upi,807.51,2025-09-15
12127,13808,wallet,1068.04,2023-12-03
12128,13809,upi,4650.54,2024-02-25
12129,13811,cod,3611.73,2024-05-03
12130,13812,upi,1601.73,2023-12-22
12131,13813,upi,2321.58,2023-11-15
12132,13814,card,1930.5,2024-02-11
12133,13815,card,10636.14,2023-09-19
12134,13816,card,6404.44,2023-08-10
12135,13817,upi,1961.73,2023-12-09
12136,13818,upi,1251.74,2024-01-12
12137,13819,upi,4513.94,2025-11-08
12138,13820,wallet,5471.46,2023-08-08
12139,13821,upi,1850.37,2024-08-15
12140,13822,wallet,2899.08,2025-01-18
12141,13823,card,842.22,2025-11-21
12142,13824,upi,842.22,2024-06-13
12143,13825,upi,871.28,2024-12-15
12144,13826,upi,4629.12,2025-02-08
12145,13827,card,1595.32,2025-02-28
12146,13828,cod,542.2,2023-08-18
12147,13829,upi,2218.15,2024-07-16
12148,13830,card,831.56,2023-01-02
12149,13831,card,409.55,2024-11-10
12150,13832,cod,1236.26,2024-12-27
12151,13833,card,637.74,2023-02-22
12152,13834,upi,635.1,2025-11-02
12153,13835,card,1634.18,2024-10-14
12154,13836,card,7075.44,2024-01-07
12155,13837,card,1663.1,2023-10-26
12156,13839,upi,1725.38,2023-11-30
12157,13840,wallet,6333.16,2023-11-18
12158,13841,upi,4902.54,2025-10-05
12159,13842,upi,2185.2,2024-01-27
12160,13843,wallet,499.76,2023-06-09
12161,13844,cod,778.82,2023-02-04
12162,13845,wallet,2218.0,2023-12-16
12163,13846,upi,1297.93,2024-07-20
12164,13847,upi,163.54,2023-02-10
12165,13848,cod,9640.55,2023-09-11
12166,13849,upi,1469.22,2024-12-10
12167,13851,cod,2097.9,2025-08-17
12168,13852,upi,4556.56,2023-12-31
12169,13853,wallet,551.6,2024-11-11
12170,13854,upi,2992.2,2024-10-15
12171,13855,wallet,535.14,2024-03-27
12172,13856,upi,5580.3,2025-12-17
12173,13857,upi,4996.82,2025-09-07
12174,13859,upi,1025.56,2025-03-19
12175,13861,card,1010.11,2023-03-17
12176,13862,upi,1011.88,2025-11-01
12177,13863,cod,1930.5,2025-12-17
12178,13864,card,3916.14,2023-10-11
12179,13865,upi,10965.24,2025-11-06
12180,13866,upi,2142.08,2024-03-19
12181,13867,card,1996.26,2024-10-03
12182,13868,upi,2949.5,2024-12-08
12183,13869,cod,2610.1,2023-12-01
12184,13870,upi,547.75,2025-02-09
12185,13871,card,3061.8,2023-09-16
12186,13872,upi,5201.84,2024-11-21
12187,13876,cod,3260.24,2025-09-30
12188,13877,upi,2124.84,2025-12-12
12189,13878,wallet,4619.79,2025-08-16
12190,13879,wallet,1599.76,2024-09-12
12191,13880,card,677.45,2023-12-05
12192,13881,upi,5293.8,2024-07-21
12193,13882,upi,385.37,2024-09-04
12194,13885,upi,8392.29,2024-11-21
12195,13886,upi,17764.52,2024-03-20
12196,13887,upi,2855.54,2024-04-30
12197,13888,card,10026.36,2024-11-13
12198,13889,card,483.58,2024-01-22
12199,13890,upi,5006.04,2024-08-13
12200,13892,cod,2254.08,2025-03-28
12201,13894,wallet,1930.5,2024-11-01
12202,13895,upi,389.41,2023-08-10
12203,13898,upi,1742.98,2025-12-21
12204,13899,wallet,2992.2,2024-04-23
12205,13900,upi,413.16,2025-03-15
12206,13901,cod,4990.4,2023-11-12
12207,13902,upi,541.5,2023-10-20
12208,13903,card,6647.61,2023-05-17
12209,13904,card,3482.37,2024-10-23
12210,13905,upi,2588.07,2024-04-25
12211,13907,cod,2565.84,2023-06-14
12212,13909,upi,3012.0,2025-11-21
12213,13910,upi,3496.59,2024-04-09
12214,13911,wallet,3743.28,2023-12-13
12215,13912,card,13023.42,2023-09-21
12216,13913,upi,2163.04,2025-11-08
12217,13914,card,1663.12,2025-01-18
12218,13915,upi,870.62,2024-12-28
12219,13916,card,835.17,2025-12-21
12220,13917,card,2646.9,2025-12-27
12221,13918,wallet,1181.68,2025-08-31
12222,13919,upi,3482.37,2024-10-24
12223,13920,upi,780.72,2023-05-20
12224,13921,cod,437.13,2025-08-25
12225,13922,upi,2169.56,2024-12-21
12226,13923,cod,1039.82,2024-12-06
12227,13924,card,5988.78,2024-02-04
12228,13925,cod,1922.9,2023-12-26
12229,13926,upi,5052.0,2024-04-05
12230,13927,cod,330.98,2025-01-09
12231,13928,cod,1738.75,2023-10-12
12232,13929,cod,872.55,2024-12-05
12233,13930,upi,6333.16,2025-11-25
12234,13931,cod,2840.07,2023-01-11
12235,13932,wallet,1270.2,2023-01-17
12236,13933,upi,1215.1,2025-03-15
12237,13934,upi,1617.66,2025-11-26
12238,13935,wallet,802.71,2025-09-19
12239,13936,upi,1111.32,2025-02-19
12240,13937,upi,3786.76,2025-11-29
12241,13938,card,2940.86,2025-08-17
12242,13939,cod,1258.74,2024-01-27
12243,13940,wallet,9243.06,2023-11-05
12244,13941,wallet,2711.95,2023-11-20
12245,13943,card,819.1,2023-11-17
12246,13944,upi,1186.56,2024-09-08
12247,13945,cod,956.61,2025-07-26
12248,13946,cod,2399.64,2025-03-27
12249,13947,card,5580.3,2023-02-18
12250,13948,upi,1110.62,2025-05-24
12251,13949,upi,1958.07,2023-02-23
12252,13950,cod,1385.36,2025-09-15
12253,13951,card,13323.39,2023-06-12
12254,13952,card,1595.13,2024-12-23
12255,13953,wallet,1893.38,2023-03-13
12256,13954,cod,1856.17,2023-01-08
12257,13955,card,4111.39,2023-04-24
12258,13956,wallet,2480.8,2025-01-15
12259,13957,wallet,1654.95,2023-05-06
12260,13958,cod,526.78,2023-02-18
12261,13959,upi,489.8,2023-05-04
12262,13960,card,16205.82,2024-11-29
12263,13961,card,1408.9,2025-03-25
12264,13962,upi,1357.5,2025-11-22
12265,13963,upi,848.3,2024-02-09
12266,13964,card,13023.42,2025-08-04
12267,13965,upi,3555.66,2023-08-19
12268,13966,upi,2252.44,2025-04-22
12269,13967,upi,2054.5,2023-10-13
12270,13968,card,679.84,2024-11-19
12271,13969,card,9688.0,2023-03-07
12272,13970,cod,661.96,2024-07-27
12273,13971,card,1990.96,2023-11-11
12274,13972,card,2784.24,2025-04-09
12275,13973,upi,1697.64,2023-04-28
12276,13974,upi,3564.2,2024-05-08
12277,13975,upi,1025.56,2025-09-29
12278,13976,upi,15356.12,2025-10-04
12279,13977,card,2942.94,2023-03-20
12280,13978,upi,361.14,2024-01-06
12281,13979,upi,561.48,2023-04-27
12282,13980,upi,604.14,2025-03-24
12283,13981,upi,971.47,2023-05-07
12284,13982,upi,725.36,2023-11-01
12285,13983,upi,2032.35,2024-06-05
12286,13984,cod,2546.25,2025-07-19
12287,13985,card,9428.7,2025-11-11
12288,13986,upi,3647.64,2025-02-19
12289,13988,wallet,4525.26,2024-08-05
12290,13989,upi,1990.96,2024-01-20
12291,13990,upi,5684.42,2023-12-28
12292,13991,card,2579.8,2023-02-16
12293,13993,cod,989.29,2023-07-10
12294,13994,cod,2413.14,2025-12-03
12295,13995,upi,5398.36,2023-06-26
12296,13996,upi,6955.0,2025-06-13
12297,13997,cod,945.72,2023-01-12
12298,13998,upi,581.54,2025-06-27
12299,13999,upi,3416.56,2024-12-29
12300,14000,upi,8863.48,2023-12-02
12301,14001,upi,3567.98,2025-05-21
12302,14002,wallet,1533.15,2024-05-02
12303,14004,upi,759.02,2025-07-05
12304,14006,card,6993.18,2024-06-23
12305,14007,card,1070.28,2023-12-17
12306,14008,card,842.22,2024-11-27
12307,14009,upi,3186.45,2023-11-20
12308,14010,card,1750.65,2025-02-15
12309,14011,upi,4228.11,2024-03-10
12310,14012,wallet,3028.27,2023-03-30
12311,14013,card,566.34,2023-05-09
12312,14014,card,481.32,2024-10-20
12313,14015,card,2584.92,2023-10-31
12314,14016,upi,4852.22,2024-04-06
12315,14018,wallet,510.92,2025-01-10
12316,14019,upi,3414.44,2025-08-25
12317,14020,card,3845.8,2023-08-20
12318,14021,wallet,711.04,2025-09-10
12319,14022,upi,8670.6,2023-01-12
12320,14024,card,3121.08,2025-07-28
12321,14025,wallet,1767.42,2024-12-27
12322,14027,cod,4215.39,2025-01-30
12323,14028,cod,3836.79,2024-06-27
12324,14029,card,1343.28,2025-10-22
12325,14030,upi,980.98,2024-06-28
12326,14031,upi,3493.32,2024-11-03
12327,14032,card,5860.68,2023-05-24
12328,14033,cod,5547.98,2023-11-01
12329,14034,card,3743.28,2023-12-25
12330,14035,cod,11678.04,2025-01-01
12331,14036,card,2982.18,2025-02-22
12332,14037,upi,2759.49,2023-12-05
12333,14038,card,2315.58,2025-12-29
12334,14039,card,413.16,2024-05-30
12335,14040,upi,4436.0,2023-03-19
12336,14041,card,2422.0,2024-05-18
12337,14042,upi,1346.65,2024-07-01
12338,14044,cod,1160.79,2025-11-07
12339,14045,card,653.91,2025-08-27
12340,14046,upi,2541.68,2023-09-18
12341,14047,upi,464.31,2023-11-30
12342,14048,cod,1924.38,2024-05-17
12343,14049,cod,1087.98,2025-12-10
12344,14050,upi,2620.89,2024-04-15
12345,14051,upi,2503.48,2023-12-15
12346,14052,card,2976.06,2023-10-25
12347,14053,upi,603.26,2024-05-03
12348,14054,card,817.08,2025-11-03
12349,14056,cod,367.03,2025-03-16
12350,14057,card,5839.02,2024-09-27
12351,14058,card,3477.2,2023-12-21
12352,14059,upi,1697.5,2025-11-17
12353,14060,upi,3081.75,2024-03-19
12354,14063,cod,2098.36,2023-10-08
12355,14064,cod,870.75,2023-11-05
12356,14066,upi,2254.08,2023-05-04
12357,14068,card,3916.14,2023-03-17
12358,14069,upi,407.48,2024-03-29
12359,14070,upi,3567.98,2023-10-15
12360,14071,wallet,2036.25,2025-04-23
12361,14073,cod,3647.64,2024-01-27
12362,14074,card,1788.22,2023-11-14
12363,14075,cod,1094.3,2025-11-11
12364,14076,upi,4039.84,2023-11-05
12365,14078,upi,2526.0,2024-02-01
12366,14079,upi,3260.24,2025-06-19
12367,14081,upi,605.43,2024-09-10
12368,14083,upi,693.31,2025-07-30
12369,14084,cod,1608.76,2023-03-17
12370,14085,card,2843.79,2024-01-21
12371,14086,upi,424.15,2024-02-04
12372,14087,upi,641.46,2024-03-05
12373,14091,card,2407.82,2025-01-05
12374,14092,cod,4513.94,2025-06-02
12375,14093,cod,14181.52,2024-08-29
12376,14094,wallet,165.49,2023-03-17
12377,14095,card,1406.6,2023-06-08
12378,14096,upi,4719.7,2025-09-02
12379,14097,upi,1025.56,2025-11-29
12380,14100,card,1240.4,2023-11-25
12381,14101,upi,3178.29,2023-01-21
12382,14102,card,1073.84,2025-12-15
12383,14104,wallet,825.39,2025-04-29
12384,14105,wallet,7135.72,2024-09-18
12385,14106,card,2218.0,2025-07-31
12386,14107,wallet,506.58,2023-10-31
12387,14108,card,1515.27,2025-09-11
12388,14109,upi,8321.97,2024-12-12
12389,14110,upi,3081.75,2024-11-01
12390,14111,upi,2699.18,2023-02-05
12391,14112,upi,3357.08,2023-12-05
12392,14113,upi,4996.82,2025-10-18
12393,14114,upi,8222.78,2024-01-07
12394,14115,upi,7696.29,2023-03-28
12395,14117,upi,8428.28,2024-02-07
12396,14118,card,3915.15,2023-11-07
12397,14119,upi,20070.95,2025-06-25
12398,14120,upi,6059.76,2024-03-12
12399,14121,cod,1000.54,2024-09-20
12400,14123,card,1084.78,2023-01-21
12401,14125,wallet,510.92,2024-12-16
12402,14126,upi,6159.72,2025-03-04
12403,14127,upi,692.68,2025-11-05
12404,14128,card,1386.62,2024-12-10
12405,14129,wallet,510.92,2025-09-20
12406,14130,wallet,5310.39,2025-01-20
12407,14131,card,3970.35,2025-12-05
12408,14132,cod,1626.55,2025-03-04
12409,14133,upi,456.78,2024-11-03
12410,14134,upi,1045.8,2024-04-14
12411,14135,card,1725.38,2025-08-27
12412,14136,card,990.71,2024-07-18
12413,14137,upi,5468.96,2025-12-28
12414,14139,cod,1017.83,2025-03-31
12415,14140,card,1822.65,2024-11-04
12416,14141,wallet,1386.51,2023-01-12
12417,14142,upi,1608.25,2025-12-28
12418,14143,cod,1078.99,2024-02-25
12419,14144,cod,4083.57,2025-11-24
12420,14145,cod,1063.42,2024-07-27
12421,14146,card,4111.39,2025-06-19
12422,14147,upi,1493.22,2024-06-05
12423,14148,cod,1608.76,2025-02-14
12424,14149,cod,848.3,2023-07-01
12425,14150,upi,8132.75,2023-05-14
12426,14151,card,3052.32,2025-12-22
12427,14152,upi,510.92,2023-07-05
12428,14153,upi,977.91,2024-04-18
12429,14154,upi,967.16,2023-10-29
12430,14155,upi,2186.88,2024-10-05
12431,14156,cod,541.71,2025-04-15
12432,14157,card,1527.51,2024-08-04
12433,14158,upi,2375.01,2023-12-25
12434,14159,upi,1305.05,2025-06-11
12435,14160,cod,877.84,2023-06-09
12436,14161,card,566.34,2024-11-06
12437,14162,wallet,1049.18,2024-12-28
12438,14163,wallet,1206.52,2024-11-01
12439,14164,card,6238.8,2023-07-15
12440,14165,cod,268.46,2025-01-18
12441,14166,cod,3203.46,2023-05-25
12442,14167,upi,3524.18,2023-05-06
12443,14168,upi,351.48,2023-03-19
12444,14169,upi,3417.42,2025-03-03
12445,14170,upi,8343.4,2023-12-21
12446,14171,wallet,1095.5,2024-10-14
12447,14172,cod,2015.48,2023-03-05
12448,14173,upi,4991.04,2023-02-19
12449,14174,wallet,6491.36,2025-03-28
12450,14175,card,3893.79,2025-09-14
12451,14176,upi,588.6,2025-06-16
12452,14177,upi,3845.8,2024-04-12
12453,14178,upi,1444.22,2024-06-04
12454,14179,upi,542.39,2024-04-16
12455,14180,upi,3441.12,2024-07-15
12456,14181,upi,13023.42,2025-05-22
12457,14183,cod,2484.3,2025-05-30
12458,14184,card,1492.14,2024-08-10
12459,14185,card,2102.06,2024-04-10
12460,14186,wallet,1236.26,2025-11-23
12461,14187,cod,2785.9,2023-11-04
12462,14188,card,460.29,2024-06-22
12463,14189,upi,1215.1,2023-10-01
12464,14190,cod,1659.93,2024-11-20
12465,14192,upi,1770.13,2024-10-17
12466,14193,upi,1017.83,2025-09-02
12467,14194,cod,7530.0,2024-11-15
12468,14195,card,3745.2,2024-11-16
12469,14197,card,341.59,2023-12-09
12470,14198,upi,1168.23,2025-11-26
12471,14199,card,1388.26,2024-12-21
12472,14201,wallet,1816.29,2025-09-05
12473,14202,card,1289.9,2025-08-27
12474,14203,card,407.48,2023-05-07
12475,14204,card,5159.6,2025-11-28
12476,14205,card,3417.42,2025-07-14
12477,14207,cod,1215.1,2024-12-08
12478,14208,card,481.32,2023-11-27
12479,14209,cod,1142.43,2025-08-17
12480,14210,card,21145.08,2025-11-28
12481,14211,upi,853.61,2023-05-14
12482,14212,upi,3626.8,2024-11-21
12483,14213,card,734.06,2025-03-10
12484,14214,wallet,1215.1,2023-10-11
12485,14215,upi,1561.44,2023-02-25
12486,14216,card,1178.7,2024-01-04
12487,14218,wallet,3100.35,2025-03-07
12488,14219,upi,1750.65,2023-12-24
12489,14220,card,11539.14,2024-11-02
12490,14221,upi,3268.36,2024-06-27
12491,14222,upi,3027.15,2023-08-12
12492,14223,upi,1516.5,2025-11-05
12493,14224,card,2693.3,2024-05-04
12494,14225,card,3567.86,2023-01-03
12495,14226,upi,309.54,2024-09-08
12496,14227,card,1713.4,2024-05-19
12497,14228,upi,2079.64,2024-05-24
12498,14229,cod,1928.11,2023-12-08
12499,14230,wallet,443.63,2024-11-03
12500,14231,cod,2982.18,2023-03-24
12501,14232,upi,1094.3,2023-03-03
12502,14233,card,3079.86,2023-09-24
12503,14234,cod,14280.2,2025-09-29
12504,14235,cod,788.1,2025-12-03
12505,14237,card,3158.86,2023-08-27
12506,14238,card,1096.77,2025-05-20
12507,14239,upi,1755.68,2024-11-25
12508,14240,wallet,3483.0,2023-06-30
12509,14241,cod,7123.35,2025-02-06
12510,14242,cod,980.32,2023-02-03
12511,14244,upi,2314.56,2025-05-22
12512,14245,upi,593.28,2023-04-21
12513,14246,cod,1045.69,2023-08-25
12514,14247,upi,1503.83,2024-09-10
12515,14248,upi,1849.98,2024-10-17
12516,14249,wallet,593.28,2023-01-08
12517,14250,card,7131.92,2023-02-27
12518,14252,cod,1961.96,2025-08-28
12519,14253,card,5988.78,2023-06-07
12520,14254,wallet,2091.38,2023-10-15
12521,14255,cod,3923.92,2023-03-16
12522,14256,card,1654.95,2023-08-03
12523,14257,upi,2557.86,2025-11-02
12524,14258,upi,12334.17,2024-06-15
12525,14259,cod,2920.22,2023-09-10
12526,14260,upi,2192.92,2025-08-31
12527,14261,upi,3874.88,2023-11-26
12528,14262,card,1581.27,2024-12-26
12529,14263,cod,1025.68,2025-01-14
12530,14264,cod,1305.93,2025-05-18
12531,14265,cod,10412.88,2023-11-19
12532,14266,cod,870.75,2023-09-05
12533,14267,upi,7832.28,2025-09-04
12534,14268,card,3065.91,2025-07-01
12535,14269,upi,1872.21,2024-05-10
12536,14270,upi,1220.98,2024-11-16
12537,14271,cod,424.15,2024-11-16
12538,14272,cod,581.54,2023-05-18
12539,14273,card,635.1,2025-11-30
12540,14274,cod,2610.1,2024-04-27
12541,14276,upi,1316.76,2024-03-17
12542,14277,upi,839.52,2023-03-11
12543,14278,cod,538.34,2024-03-18
12544,14279,card,3336.1,2024-11-13
12545,14280,cod,2699.18,2025-10-12
12546,14281,upi,3018.88,2023-11-05
12547,14282,cod,1539.93,2023-12-25
12548,14283,upi,364.18,2025-06-29
12549,14284,cod,3267.48,2024-11-09
12550,14285,cod,683.18,2024-06-15
12551,14286,upi,1518.04,2024-11-08
12552,14288,upi,3555.66,2024-05-05
12553,14289,card,1235.49,2023-09-08
12554,14290,upi,2044.2,2023-11-14
12555,14291,cod,1608.76,2024-03-14
12556,14292,upi,8980.95,2023-06-13
12557,14293,upi,1333.96,2024-02-16
12558,14294,wallet,1917.67,2025-11-01
12559,14295,card,451.55,2023-08-28
12560,14296,wallet,1388.26,2025-01-14
12561,14297,card,2325.27,2024-01-27
12562,14298,upi,1627.17,2023-03-10
12563,14300,wallet,956.61,2023-11-26
12564,14302,upi,5620.52,2024-10-20
12565,14304,upi,2752.1,2025-01-23
12566,14305,cod,480.41,2024-10-02
12567,14306,upi,560.06,2023-01-26
12568,14307,upi,2928.99,2024-08-24
12569,14308,cod,536.92,2024-11-26
12570,14309,wallet,1160.79,2023-03-03
12571,14310,card,651.77,2025-06-19
12572,14312,card,1599.76,2025-05-09
12573,14313,card,994.76,2025-07-10
12574,14314,upi,1774.52,2025-07-10
12575,14315,upi,702.96,2025-06-21
12576,14316,card,1312.5,2023-06-02
12577,14318,upi,3079.86,2023-07-18
12578,14319,card,961.45,2024-06-06
12579,14321,upi,1653.96,2023-09-12
12580,14322,wallet,9767.8,2024-08-27
12581,14323,card,1998.28,2023-04-11
12582,14324,upi,646.23,2025-08-31
12583,14325,card,2014.51,2024-08-23
12584,14326,cod,2906.65,2023-07-15
12585,14328,wallet,380.81,2024-08-10
12586,14329,upi,5547.98,2023-04-18
12587,14330,card,910.2,2025-06-22
12588,14331,upi,1822.65,2025-02-08
12589,14332,card,538.34,2023-03-17
12590,14333,upi,4204.12,2024-07-10
12591,14334,upi,10257.69,2023-02-08
12592,14337,card,766.38,2025-09-23
12593,14338,upi,3268.24,2025-06-24
12594,14339,upi,619.08,2024-06-22
12595,14340,cod,1469.22,2025-04-05
12596,14341,card,2078.04,2023-12-12
12597,14342,upi,971.47,2024-05-10
12598,14343,upi,395.84,2025-04-03
12599,14344,card,163.54,2023-08-24
12600,14345,card,5026.2,2025-03-03
12601,14346,upi,5784.33,2025-05-30
12602,14347,upi,989.29,2025-08-29
12603,14348,upi,3545.38,2023-08-16
12604,14349,cod,6024.0,2025-02-09
12605,14350,upi,1742.98,2024-06-06
12606,14351,cod,2564.2,2023-11-27
12607,14352,upi,1602.06,2023-06-08
12608,14353,cod,784.8,2025-06-23
12609,14354,cod,3033.0,2025-06-28
12610,14355,card,1237.68,2025-09-08
12611,14356,upi,2634.84,2025-10-23
12612,14357,cod,3647.64,2023-07-11
12613,14358,upi,6684.24,2025-03-29
12614,14359,upi,7678.06,2025-04-28
12615,14360,upi,4214.14,2023-02-04
12616,14361,card,367.03,2025-02-06
12617,14362,wallet,2324.58,2024-08-24
12618,14363,card,1822.65,2025-11-04
12619,14364,upi,1891.44,2023-11-27
12620,14365,card,2102.06,2025-12-02
12621,14366,upi,6406.92,2023-12-16
12622,14367,cod,813.3,2023-08-27
12623,14368,upi,1628.84,2024-05-06
12624,14369,card,840.29,2023-05-06
12625,14370,upi,1010.11,2023-08-11
12626,14371,wallet,666.98,2024-12-06
12627,14372,card,7135.72,2025-05-06
12628,14374,upi,7117.11,2025-11-03
12629,14375,upi,5798.16,2023-11-05
12630,14376,upi,1895.86,2023-06-24
12631,14377,card,678.75,2025-05-29
12632,14378,upi,1380.87,2025-12-08
12633,14379,upi,2278.28,2024-06-23
12634,14380,wallet,1742.98,2023-09-20
12635,14381,card,2653.72,2023-04-08
12636,14382,upi,5386.6,2025-01-09
12637,14384,card,539.76,2023-06-19
12638,14386,upi,1395.28,2024-10-26
12639,14387,card,1573.82,2024-12-03
12640,14388,cod,367.87,2025-03-27
12641,14389,upi,230.3,2025-11-24
12642,14390,cod,2054.5,2024-07-22
12643,14391,card,151.09,2023-01-13
12644,14393,card,2843.79,2024-12-28
12645,14394,upi,7135.72,2024-06-02
12646,14395,cod,2579.8,2023-03-03
12647,14396,upi,1361.19,2025-06-17
12648,14397,cod,760.62,2025-03-26
12649,14398,upi,1744.62,2023-01-20
12650,14399,cod,531.21,2023-11-07
12651,14400,cod,8682.28,2025-03-04
12652,14401,upi,4082.4,2023-10-21
12653,14402,upi,12130.55,2025-09-11
12654,14403,card,1856.17,2025-01-15
12655,14404,wallet,1249.4,2025-11-30
12656,14405,card,1111.32,2023-10-26
12657,14406,upi,1698.72,2023-03-31
12658,14407,upi,1468.12,2025-11-27
12659,14408,cod,7681.92,2025-03-25
12660,14409,wallet,3524.18,2025-04-07
12661,14410,wallet,1779.84,2023-01-29
12662,14411,cod,1707.22,2025-04-03
12663,14412,cod,5557.06,2024-04-12
12664,14413,card,163.54,2025-11-22
12665,14414,card,683.18,2024-01-02
12666,14415,upi,1943.9,2023-06-18
12667,14416,card,3989.6,2025-07-17
12668,14418,cod,9688.0,2023-10-18
12669,14419,cod,21705.7,2025-11-14
12670,14421,cod,2438.18,2025-03-01
12671,14422,card,2401.74,2024-11-11
12672,14423,card,3992.52,2023-10-17
12673,14424,upi,2560.83,2023-01-30
12674,14425,card,2262.63,2025-12-05
12675,14426,upi,2407.82,2025-10-28
12676,14427,cod,1021.97,2023-07-04
12677,14428,upi,4228.11,2025-03-23
12678,14429,card,1388.26,2024-12-04
12679,14430,cod,920.58,2024-12-10
12680,14431,upi,2141.75,2023-03-25
12681,14432,upi,2113.35,2025-08-10
12682,14433,card,4716.96,2023-09-02
12683,14434,upi,2035.66,2025-09-22
12684,14435,card,4335.3,2023-04-18
12685,14436,upi,1917.67,2023-03-27
12686,14437,upi,435.64,2025-10-24
12687,14439,upi,1697.5,2025-06-01
12688,14440,wallet,999.14,2024-12-22
12689,14441,upi,7749.76,2023-04-24
12690,14442,upi,1046.04,2023-08-06
12691,14443,upi,395.84,2023-01-31
12692,14444,wallet,1081.1,2023-04-07
12693,14446,card,1877.95,2025-07-15
12694,14447,upi,241.79,2025-12-13
12695,14448,cod,3861.0,2025-11-25
12696,14449,upi,2218.0,2023-03-12
12697,14450,wallet,6321.21,2024-01-15
12698,14453,upi,1527.51,2025-05-04
12699,14454,wallet,2785.9,2023-12-04
12700,14455,cod,2032.98,2024-04-03
12701,14456,wallet,604.14,2025-04-25
12702,14457,cod,4568.76,2023-03-06
12703,14460,upi,911.46,2025-05-10
12704,14461,card,3952.26,2023-04-18
12705,14462,wallet,3174.04,2023-03-19
12706,14463,card,4650.54,2023-11-27
12707,14464,card,538.34,2025-05-25
12708,14465,card,3121.08,2023-04-13
12709,14466,upi,2892.15,2023-01-26
12710,14467,upi,1573.82,2024-05-12
12711,14468,upi,1392.95,2025-12-24
12712,14469,upi,9302.1,2023-04-04
12713,14470,cod,6838.46,2024-11-28
12714,14471,wallet,3033.0,2023-12-30
12715,14472,cod,280.74,2025-08-29
12716,14473,upi,6238.8,2024-03-31
12717,14474,upi,18604.2,2024-05-16
12718,14476,upi,3996.56,2023-12-23
12719,14477,upi,6024.0,2023-07-27
12720,14478,card,4464.09,2023-07-16
12721,14479,card,1741.5,2024-07-04
12722,14480,upi,392.4,2025-05-12
12723,14481,card,1953.56,2023-09-26
12724,14483,upi,3903.98,2024-11-20
12725,14484,upi,2498.41,2023-01-22
12726,14485,card,778.82,2025-10-04
12727,14486,card,1333.96,2024-03-09
12728,14487,cod,2536.9,2023-02-25
12729,14488,card,6941.92,2024-03-23
12730,14489,upi,5466.99,2025-08-08
12731,14490,upi,4083.57,2023-05-01
12732,14491,card,2450.26,2025-12-21
12733,14492,card,874.26,2023-11-01
12734,14493,cod,566.34,2023-06-04
12735,14494,card,1178.7,2024-04-16
12736,14496,card,3033.0,2023-06-19
12737,14497,cod,1110.62,2024-04-07
12738,14498,card,1587.02,2023-11-04
12739,14499,cod,964.95,2024-12-12
12740,14501,card,2054.5,2023-07-08
12741,14502,upi,1822.65,2025-11-14
12742,14503,card,3142.08,2023-10-22
12743,14504,upi,1208.28,2024-11-17
12744,14505,upi,2321.58,2025-02-01
12745,14506,cod,6156.72,2023-11-16
12746,14507,card,631.3,2023-08-05
12747,14508,upi,7048.36,2023-04-24
12748,14509,card,760.62,2023-08-25
12749,14510,card,624.07,2025-03-05
12750,14511,card,367.87,2024-06-22
12751,14512,card,1698.72,2023-11-16
12752,14513,card,11539.14,2023-10-11
12753,14514,card,4335.3,2023-04-10
12754,14515,upi,1665.93,2024-09-29
12755,14516,cod,3048.2,2024-08-22
12756,14517,cod,887.26,2025-12-12
12757,14518,card,5547.98,2024-03-28
12758,14519,card,281.33,2023-08-15
12759,14520,upi,1579.43,2023-05-31
12760,14521,upi,279.84,2024-12-21
12761,14524,cod,1076.68,2023-08-06
12762,14526,card,2495.52,2025-11-08
12763,14527,card,3264.3,2023-12-04
12764,14528,upi,2107.07,2025-07-11
12765,14529,upi,356.41,2024-04-11
12766,14530,upi,7117.11,2025-02-11
12767,14531,upi,3798.44,2024-10-25
12768,14532,upi,7399.92,2023-01-27
12769,14533,wallet,1474.95,2023-01-04
12770,14535,upi,1063.42,2024-04-13
12771,14536,wallet,4260.02,2023-01-20
12772,14537,upi,4411.29,2024-09-14
12773,14538,card,593.28,2024-12-25
12774,14539,upi,4986.96,2025-11-15
